	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
AZGP1.1	 1.152062e-22	-0.3077979	0.079	0.313	 2.555389e-18	8	AZGP1
MT1XP1.3	 1.401232e-22	 0.3924969	0.544	0.386	 3.108073e-18	8	MT1XP1
TIMP1.3	 3.848965e-22	-0.4301149	0.418	0.653	 8.537388e-18	8	TIMP1
ATP5G3	 6.132729e-22	-0.3413477	0.387	0.653	 1.360301e-17	8	ATP5G3
GBAS.1	 6.317714e-22	-0.3304886	0.978	0.958	 1.401332e-17	8	GBAS
CNN3.1	 1.094478e-21	 0.3399947	0.632	0.472	 2.427661e-17	8	CNN3
PFN1.1	 1.130034e-21	-0.3601262	0.327	0.589	 2.506529e-17	8	PFN1
ETV1.1	 1.243640e-21	-0.3033208	0.075	0.297	 2.758519e-17	8	ETV1
TMSB10.5	 2.699749e-21	-0.4900295	0.959	0.960	 5.988314e-17	8	TMSB10
DBIP1.5	 2.711158e-21	-0.4270986	0.277	0.501	 6.013620e-17	8	DBIP1
SOD2	 3.225836e-21	 0.3474023	0.302	0.145	 7.155228e-17	8	SOD2
ZYX.2	 4.004781e-21	-0.3782519	0.230	0.481	 8.883005e-17	8	ZYX
NDRG2.1	 4.243433e-21	 0.2836843	0.340	0.160	 9.412359e-17	8	NDRG2
RPL23A	 5.834619e-21	-0.3322146	0.899	0.948	 1.294177e-16	8	RPL23A
ID2	 1.182132e-20	 0.3324039	0.267	0.082	 2.622087e-16	8	ID2
GAPDHP63	 1.745324e-20	-0.2891463	0.135	0.379	 3.871303e-16	8	GAPDHP63
RP11-159J3.1	 2.549511e-20	-0.2925502	0.126	0.361	 5.655071e-16	8	RP11-159J3.1
DBI.7	 2.923262e-20	-0.5472345	0.972	0.948	 6.484088e-16	8	DBI
GATM.1	 5.207570e-20	 0.3373977	0.635	0.424	 1.155091e-15	8	GATM
GLUL	 2.266012e-19	 0.3329958	0.450	0.283	 5.026241e-15	8	GLUL
IFITM3.6	 7.884924e-19	 0.3239427	0.761	0.543	 1.748955e-14	8	IFITM3
MT1L	 1.383464e-18	 0.2529009	0.343	0.156	 3.068661e-14	8	MT1L
SUMF2.1	 3.462177e-18	-0.3300757	0.940	0.931	 7.679454e-14	8	SUMF2
RPL4	 4.072723e-18	-0.2978917	0.305	0.558	 9.033707e-14	8	RPL4
BCAN.6	 4.967876e-18	 0.2923476	0.695	0.454	 1.101925e-13	8	BCAN
NELL1	 6.334462e-18	-0.2506386	0.031	0.198	 1.405047e-13	8	NELL1
TMSB10P1	 1.691041e-17	-0.2746814	0.123	0.333	 3.750899e-13	8	TMSB10P1
PTTG1IP	 1.696628e-17	 0.2630276	0.412	0.236	 3.763290e-13	8	PTTG1IP
RPS2	 2.055344e-17	-0.2801176	0.984	0.988	 4.558959e-13	8	RPS2
ADCYAP1R1.1	 3.023257e-17	 0.2628101	0.327	0.148	 6.705887e-13	8	ADCYAP1R1
MDH2	 2.398012e-16	-0.2844572	0.264	0.480	 5.319031e-12	8	MDH2
RAMP1	 3.172430e-16	 0.2944119	0.682	0.481	 7.036767e-12	8	RAMP1
ALDOA.1	 4.433855e-16	-0.2954456	0.720	0.832	 9.834734e-12	8	ALDOA
MRPS17.1	 5.985443e-16	-0.3128563	0.506	0.701	 1.327631e-11	8	MRPS17
PRDX1	 2.061060e-15	 0.2897277	0.654	0.496	 4.571636e-11	8	PRDX1
RPL18A.1	 2.612867e-15	-0.2811492	0.739	0.848	 5.795600e-11	8	RPL18A
UQCRH.1	 3.802392e-15	-0.2911317	0.387	0.602	 8.434087e-11	8	UQCRH
EDNRB.1	 5.319232e-15	 0.2635527	0.362	0.201	 1.179859e-10	8	EDNRB
RPL6	 6.366728e-15	-0.2970916	0.324	0.540	 1.412204e-10	8	RPL6
PPIAP29.1	 6.368943e-15	-0.2701983	0.230	0.437	 1.412695e-10	8	PPIAP29
TIMP2.4	 9.148356e-15	 0.2995060	0.654	0.461	 2.029197e-10	8	TIMP2
GPM6B.1	 1.158710e-14	 0.2693694	0.670	0.526	 2.570136e-10	8	GPM6B
TIMP3.1	 1.195067e-14	 0.2674336	0.421	0.227	 2.650778e-10	8	TIMP3
RPS7	 1.219204e-14	-0.2770355	0.440	0.649	 2.704316e-10	8	RPS7
TMSB4X.4	 1.627657e-14	-0.3173848	0.997	0.994	 3.610307e-10	8	TMSB4X
SRI.1	 1.727406e-14	-0.2888887	0.664	0.774	 3.831559e-10	8	SRI
CYCS	 4.724184e-14	-0.2774322	0.484	0.684	 1.047871e-09	8	CYCS
CHCHD2P9.2	 5.913919e-14	-0.2945040	0.903	0.923	 1.311766e-09	8	CHCHD2P9
PON2.1	 1.327171e-13	 0.2791160	0.704	0.585	 2.943798e-09	8	PON2
H2AFZ.3	 1.400984e-13	-0.3515712	0.179	0.341	 3.107522e-09	8	H2AFZ
RPS16.2	 1.985730e-13	-0.2514254	0.984	0.984	 4.404547e-09	8	RPS16
PSMA7	 2.404103e-13	-0.2676263	0.553	0.733	 5.332541e-09	8	PSMA7
CCND2.2	 4.892325e-13	-0.2949214	0.170	0.349	 1.085167e-08	8	CCND2
TTYH1.1	 5.118537e-13	 0.2706161	0.522	0.361	 1.135343e-08	8	TTYH1
RPL37A.1	 5.961660e-13	-0.2528808	0.956	0.978	 1.322356e-08	8	RPL37A
C1orf61.3	 9.870453e-13	 0.2619330	0.931	0.839	 2.189365e-08	8	C1orf61
BAALC	 1.107107e-12	 0.2544188	0.588	0.461	 2.455674e-08	8	BAALC
PSPH.1	 3.601882e-12	-0.3213355	0.591	0.721	 7.989335e-08	8	PSPH
HLA-B.2	 4.007246e-12	-0.3532832	0.956	0.936	 8.888473e-08	8	HLA-B
CHCHD2P8.2	 3.502735e-11	-0.2605691	0.591	0.712	 7.769416e-07	8	CHCHD2P8
HLA-C.2	 8.071561e-11	-0.3019724	0.852	0.864	 1.790353e-06	8	HLA-C
GPX1	 1.040784e-10	-0.2909590	0.277	0.449	 2.308563e-06	8	GPX1
EGFR.3	 1.789989e-09	-0.2569778	0.890	0.851	 3.970375e-05	8	EGFR
LGALS3.4	 2.354408e-09	-0.3108015	0.176	0.307	 5.222313e-05	8	LGALS3
MALAT1.7	 3.213341e-09	-0.6875085	0.381	0.487	 7.127512e-05	8	MALAT1
CKB.3	 4.718583e-09	-0.2601184	0.808	0.841	 1.046629e-04	8	CKB
GDF15.2	 4.781741e-09	-0.2509338	0.060	0.178	 1.060638e-04	8	GDF15
TUBA1B.6	 3.642711e-08	-0.3931502	0.664	0.683	 8.079897e-04	8	TUBA1B
COL4A1.8	 3.965758e-08	-0.4100859	0.044	0.129	 8.796448e-04	8	COL4A1
CHCHD2.2	 1.200776e-07	-0.3603860	1.000	0.998	 2.663441e-03	8	CHCHD2
HLA-A.2	 3.480521e-07	-0.2715786	0.931	0.929	 7.720143e-03	8	HLA-A
COL4A2.3	 4.528693e-07	-0.2597788	0.041	0.117	 1.004509e-02	8	COL4A2
FN1.8	 6.007880e-06	-0.4478228	0.041	0.107	 1.332608e-01	8	FN1
IGFBP5.3	 2.862109e-05	-0.2760505	0.110	0.196	 6.348444e-01	8	IGFBP5
A2M.8	 4.222228e-05	-0.3921342	0.088	0.152	 9.365323e-01	8	A2M
FN1.9	 0.000000e+00	 2.5516713	0.986	0.069	 0.000000e+00	9	FN1
SPARC.5	 0.000000e+00	 1.8078780	1.000	0.827	 0.000000e+00	9	SPARC
CHCHD2.3	 0.000000e+00	-2.0948968	0.982	0.999	 0.000000e+00	9	CHCHD2
NDUFA4L2	1.175285e-309	 1.6608479	0.896	0.012	2.606899e-305	9	NDUFA4L2
CALD1	5.548181e-295	 1.3247262	0.900	0.258	1.230642e-290	9	CALD1
MIR4435-2HG	3.530958e-294	 1.7020693	0.873	0.132	7.832017e-290	9	MIR4435-2HG
LGALS1.3	2.091688e-291	 1.6660383	0.959	0.307	4.639574e-287	9	LGALS1
HIGD1B	2.876614e-275	 1.3871359	0.837	0.011	6.380618e-271	9	HIGD1B
IGFBP7.8	2.902778e-273	 2.1666582	0.991	0.261	6.438652e-269	9	IGFBP7
COL1A2	1.557396e-267	 1.3255178	0.805	0.006	3.454460e-263	9	COL1A2
BGN	5.984890e-260	 1.6513798	0.873	0.032	1.327508e-255	9	BGN
COL3A1	1.163336e-250	 1.3900315	0.769	0.007	2.580396e-246	9	COL3A1
THY1	1.489020e-247	 1.4343024	0.842	0.068	3.302795e-243	9	THY1
COL4A1.9	5.590638e-228	 1.8815790	0.937	0.093	1.240059e-223	9	COL4A1
SEC61G.5	2.536277e-218	-1.8728283	0.774	0.994	5.625715e-214	9	SEC61G
LINC00152	1.854568e-211	 1.2482935	0.783	0.130	4.113617e-207	9	LINC00152
PPP1R14A	6.714774e-207	 1.0026040	0.765	0.027	1.489404e-202	9	PPP1R14A
OLFML3	4.793300e-206	 1.2656755	0.778	0.025	1.063202e-201	9	OLFML3
ITGB1	6.606450e-197	 1.3251004	0.837	0.100	1.465377e-192	9	ITGB1
NDUFA4.2	1.235152e-194	-1.3986415	0.398	0.981	2.739690e-190	9	NDUFA4
PDGFRB	9.299413e-191	 0.8691991	0.656	0.010	2.062703e-186	9	PDGFRB
GBAS.2	2.068582e-185	-1.5405435	0.430	0.979	4.588321e-181	9	GBAS
PLXDC1	2.149324e-185	 0.7817533	0.611	0.005	4.767416e-181	9	PLXDC1
MT3.2	5.223078e-183	-1.7246355	0.543	0.980	1.158531e-178	9	MT3
CYBA	1.526806e-180	 1.1233189	0.801	0.041	3.386609e-176	9	CYBA
COL4A2.4	3.581411e-175	 1.3709671	0.860	0.084	7.943929e-171	9	COL4A2
MGP	7.870898e-174	 1.0671789	0.715	0.030	1.745844e-169	9	MGP
CCDC3	8.104736e-170	 0.8043247	0.593	0.008	1.797712e-165	9	CCDC3
CD248	6.984862e-165	 0.6534750	0.529	0.003	1.549312e-160	9	CD248
CHCHD2P6.3	2.172164e-163	-1.5024251	0.362	0.954	4.818076e-159	9	CHCHD2P6
TAGLN	1.181167e-161	 1.0008474	0.588	0.012	2.619946e-157	9	TAGLN
COX7A1	2.998565e-157	 0.6401328	0.566	0.007	6.651117e-153	9	COX7A1
UACA	3.806950e-155	 0.8253381	0.615	0.023	8.444195e-151	9	UACA
PRELP	2.839951e-152	 0.5804499	0.493	0.002	6.299296e-148	9	PRELP
CCT6A.3	2.821085e-149	-1.4483075	0.557	0.981	6.257448e-145	9	CCT6A
ARHGDIB	8.852540e-148	 0.7854213	0.647	0.025	1.963582e-143	9	ARHGDIB
GJA4	7.923989e-146	 0.6463242	0.493	0.004	1.757620e-141	9	GJA4
EDNRA	4.742460e-144	 0.5967490	0.489	0.004	1.051925e-139	9	EDNRA
NOTCH3	6.081811e-144	 0.8431745	0.643	0.046	1.349007e-139	9	NOTCH3
CHCHD2P9.3	1.230836e-142	-1.3018702	0.353	0.944	2.730117e-138	9	CHCHD2P9
PCOLCE	6.465399e-141	 0.7675394	0.615	0.029	1.434090e-136	9	PCOLCE
S1PR3	4.738142e-138	 0.7232162	0.538	0.014	1.050967e-133	9	S1PR3
NODAL	5.830713e-136	 0.6052140	0.452	0.002	1.293311e-131	9	NODAL
PLAC9	1.948916e-133	 0.5772223	0.452	0.003	4.322891e-129	9	PLAC9
SUMF2.2	4.329716e-133	-1.2651950	0.398	0.952	9.603744e-129	9	SUMF2
MYL6.2	7.606933e-131	 0.8786078	0.991	0.865	1.687294e-126	9	MYL6
MYL9	3.751588e-129	 0.7112649	0.498	0.011	8.321397e-125	9	MYL9
APOLD1	3.790129e-128	 0.9891555	0.683	0.046	8.406885e-124	9	APOLD1
SELM	3.044519e-126	 0.6371832	0.489	0.010	6.753047e-122	9	SELM
ITGA1	1.029384e-122	 0.6553987	0.534	0.016	2.283277e-118	9	ITGA1
TPM4	1.099339e-122	 0.8230461	0.656	0.094	2.438445e-118	9	TPM4
HES4	1.587183e-122	 0.7511841	0.661	0.067	3.520530e-118	9	HES4
TPM2	9.946803e-122	 0.7491490	0.579	0.041	2.206300e-117	9	TPM2
COL1A1	4.801842e-120	 0.6720802	0.398	0.002	1.065097e-115	9	COL1A1
S100A11	5.527070e-120	 0.7398387	0.683	0.060	1.225959e-115	9	S100A11
FAM162B	1.140227e-118	 0.4175467	0.389	0.001	2.529137e-114	9	FAM162B
IFITM3.7	2.259715e-118	 1.1099600	0.946	0.540	5.012274e-114	9	IFITM3
FRZB	4.222712e-118	 0.4495852	0.385	0.001	9.366398e-114	9	FRZB
FSTL1	7.944856e-117	 0.7738534	0.661	0.064	1.762248e-112	9	FSTL1
PARK7	2.789367e-115	 0.5222826	0.480	0.011	6.187094e-111	9	PARK7
SPON2	6.482843e-114	 0.6415960	0.407	0.004	1.437959e-109	9	SPON2
COL6A1	2.291349e-112	 0.7305646	0.647	0.096	5.082440e-108	9	COL6A1
ENPEP	3.669732e-112	 0.4454745	0.385	0.003	8.139833e-108	9	ENPEP
DBI.8	4.361121e-110	-1.5264510	0.638	0.961	9.673403e-106	9	DBI
PFN1.2	2.622534e-108	 0.8194498	0.878	0.564	5.817043e-104	9	PFN1
F2R	1.424807e-106	 0.6877475	0.615	0.058	3.160364e-102	9	F2R
CLIC1	4.186147e-106	 0.6736687	0.652	0.115	9.285293e-102	9	CLIC1
C11orf96.1	1.228971e-105	 1.1094983	0.593	0.064	2.725981e-101	9	C11orf96
TMSB4X.5	1.360038e-103	 0.8656240	1.000	0.994	 3.016700e-99	9	TMSB4X
OLFML2A	4.757846e-101	 0.4521860	0.367	0.004	 1.055338e-96	9	OLFML2A
LUM	7.221890e-101	 0.4701049	0.362	0.004	 1.601887e-96	9	LUM
SLC38A11	1.026142e-100	 0.3598627	0.321	0.001	 2.276086e-96	9	SLC38A11
LRRC32	 1.046320e-99	 0.3857582	0.348	0.002	 2.320841e-95	9	LRRC32
MYO1B	 4.619349e-97	 0.5607764	0.480	0.021	 1.024618e-92	9	MYO1B
CLU.6	 1.459010e-96	-1.3972342	0.330	0.887	 3.236229e-92	9	CLU
PDLIM1	 3.733574e-96	 0.4116109	0.380	0.006	 8.281441e-92	9	PDLIM1
MRVI1	 3.789774e-95	 0.3885583	0.362	0.005	 8.406098e-91	9	MRVI1
MCAM	 2.443238e-94	 0.7343267	0.566	0.047	 5.419345e-90	9	MCAM
SLC12A2	 2.594915e-94	 0.6889243	0.561	0.097	 5.755781e-90	9	SLC12A2
LAMA4	 9.193522e-94	 0.6960386	0.643	0.089	 2.039215e-89	9	LAMA4
GRM3	 3.587647e-93	 0.3724021	0.303	0.001	 7.957759e-89	9	GRM3
TGFBI	 5.237686e-92	 0.4683476	0.412	0.012	 1.161771e-87	9	TGFBI
EPAS1	 1.365786e-91	 0.8151806	0.679	0.115	 3.029450e-87	9	EPAS1
MT2A.6	 7.703717e-90	-1.4953612	0.855	0.986	 1.708761e-85	9	MT2A
EGFR.4	 2.132585e-87	-1.1788798	0.321	0.874	 4.730286e-83	9	EGFR
LAMC3	 8.347317e-87	 0.3343022	0.276	0.001	 1.851518e-82	9	LAMC3
NID1	 1.594869e-85	 0.5250905	0.502	0.036	 3.537580e-81	9	NID1
IFITM1	 4.347413e-85	 0.5133547	0.394	0.015	 9.642996e-81	9	IFITM1
STOM	 2.543546e-84	 0.4070142	0.407	0.017	 5.641839e-80	9	STOM
PRKG1	 2.789572e-84	 0.2909701	0.281	0.001	 6.187549e-80	9	PRKG1
CKB.4	 7.472855e-84	-1.0322540	0.335	0.859	 1.657554e-79	9	CKB
C1orf61.4	 1.154957e-83	-1.1961332	0.344	0.863	 2.561809e-79	9	C1orf61
ARPC2	 1.480901e-82	 0.6391927	0.670	0.292	 3.284785e-78	9	ARPC2
SERPINH1	 1.543652e-82	 0.7083012	0.557	0.096	 3.423975e-78	9	SERPINH1
GJC1	 1.429147e-81	 0.4077013	0.398	0.018	 3.169991e-77	9	GJC1
GNG11	 4.213394e-81	 0.7620616	0.710	0.206	 9.345730e-77	9	GNG11
MYL12A	 7.396454e-81	 0.6926134	0.620	0.150	 1.640607e-76	9	MYL12A
COL6A2	 1.128281e-80	 0.3539040	0.299	0.003	 2.502640e-76	9	COL6A2
MFGE8	 3.222057e-80	 0.5031815	0.493	0.051	 7.146846e-76	9	MFGE8
RNF152	 1.139265e-79	 0.3258834	0.285	0.002	 2.527003e-75	9	RNF152
ADAMTS4	 7.063021e-78	 0.3768111	0.308	0.006	 1.566649e-73	9	ADAMTS4
PTEN	 4.090665e-77	 0.5099112	0.471	0.045	 9.073504e-73	9	PTEN
ADAM12	 5.886218e-76	 0.3989843	0.380	0.018	 1.305622e-71	9	ADAM12
HEYL	 1.545364e-74	 0.2845407	0.249	0.001	 3.427772e-70	9	HEYL
PTMA.2	 2.073877e-74	 0.7156471	0.923	0.682	 4.600067e-70	9	PTMA
SSRP1	 3.285155e-74	 0.5995943	0.561	0.146	 7.286803e-70	9	SSRP1
MYH9	 2.832666e-73	 0.4973143	0.525	0.060	 6.283137e-69	9	MYH9
TIMP1.4	 4.532194e-73	 0.8429096	0.896	0.631	 1.005286e-68	9	TIMP1
ADAP2	 6.121631e-72	 0.3127466	0.290	0.005	 1.357839e-67	9	ADAP2
GUCY1A3	 7.592808e-72	 0.2914956	0.235	0.001	 1.684161e-67	9	GUCY1A3
RP11-270C12.3.1	 9.343029e-72	-0.8024126	0.154	0.708	 2.072377e-67	9	RP11-270C12.3
RPL12	 1.915364e-71	 0.6605303	0.900	0.601	 4.248470e-67	9	RPL12
COL18A1	 2.884909e-71	 0.4682032	0.357	0.015	 6.399016e-67	9	COL18A1
CRIP1P4	 7.967534e-70	 0.2504609	0.226	0.000	 1.767279e-65	9	CRIP1P4
COL5A3	 1.267188e-69	 0.3818523	0.303	0.008	 2.810750e-65	9	COL5A3
TOMM7	 2.225976e-68	-0.7216002	0.611	0.930	 4.937437e-64	9	TOMM7
SERF2	 4.847097e-68	 0.6304786	0.991	0.911	 1.075135e-63	9	SERF2
GPER1	 1.808150e-67	 0.2895700	0.249	0.002	 4.010657e-63	9	GPER1
VOPP1.2	 3.465599e-67	-0.9242489	0.317	0.814	 7.687045e-63	9	VOPP1
PTPRZ1.2	 5.177960e-67	-0.9148437	0.231	0.759	 1.148523e-62	9	PTPRZ1
CHCHD2P8.3	 5.499645e-67	-0.7974847	0.190	0.725	 1.219876e-62	9	CHCHD2P8
ZIC1	 3.431846e-66	 0.3939101	0.371	0.024	 7.612178e-62	9	ZIC1
TSC22D4.1	 5.364087e-66	-0.8752274	0.285	0.780	 1.189808e-61	9	TSC22D4
NID2	 6.830381e-66	 0.3468088	0.308	0.009	 1.515047e-61	9	NID2
A2M.9	 9.765390e-66	 0.4196876	0.643	0.129	 2.166061e-61	9	A2M
TAGLN2	 3.122490e-65	 0.6428517	0.719	0.267	 6.925995e-61	9	TAGLN2
PTP4A3	 1.236727e-64	 0.4739935	0.425	0.041	 2.743183e-60	9	PTP4A3
TNS3	 1.785172e-64	 0.4093435	0.371	0.026	 3.959690e-60	9	TNS3
CYSLTR2	 3.708655e-64	 0.2599177	0.222	0.001	 8.226167e-60	9	CYSLTR2
MXRA5	 1.216450e-63	 0.2861859	0.231	0.002	 2.698207e-59	9	MXRA5
ESAM	 3.316043e-63	 0.3004551	0.357	0.032	 7.355314e-59	9	ESAM
MRPS17.2	 3.848752e-63	-0.7769880	0.181	0.711	 8.536918e-59	9	MRPS17
DAAM2	 5.508792e-63	 0.2904973	0.249	0.004	 1.221905e-58	9	DAAM2
LHFP	 9.524510e-62	 0.5687418	0.665	0.206	 2.112631e-57	9	LHFP
PSPH.2	 3.898252e-61	-0.8631359	0.217	0.733	 8.646714e-57	9	PSPH
ETS1	 4.912506e-61	 0.4256443	0.421	0.041	 1.089643e-56	9	ETS1
FOXF2	 6.055976e-61	 0.2882319	0.258	0.005	 1.343276e-56	9	FOXF2
TMEM204	 1.222645e-60	 0.3416346	0.317	0.014	 2.711948e-56	9	TMEM204
HLA-B.3	 4.459925e-60	-1.0429214	0.756	0.944	 9.892560e-56	9	HLA-B
PMEPA1	 8.594756e-59	 0.4355599	0.398	0.041	 1.906403e-54	9	PMEPA1
FABP7.1	 8.676489e-59	-0.8263222	0.167	0.670	 1.924532e-54	9	FABP7
CST3.3	 1.374840e-58	-1.0507218	0.814	0.950	 3.049533e-54	9	CST3
PHLDA1.1	 2.005673e-58	 0.6386302	0.665	0.236	 4.448783e-54	9	PHLDA1
TESC	 2.793582e-58	 0.2710795	0.258	0.006	 6.196445e-54	9	TESC
CDH11	 2.866419e-58	 0.3391234	0.339	0.022	 6.358004e-54	9	CDH11
COL5A2	 6.983387e-57	 0.4814745	0.484	0.089	 1.548985e-52	9	COL5A2
GPM6A	 3.277275e-56	-0.6540748	0.027	0.520	 7.269323e-52	9	GPM6A
SEPT11	 4.455233e-56	 0.4843416	0.511	0.130	 9.882151e-52	9	SEPT11
EBF1	 3.312732e-55	 0.3196933	0.281	0.014	 7.347971e-51	9	EBF1
CA2	 2.405149e-54	 0.5293748	0.525	0.090	 5.334861e-50	9	CA2
GSN	 5.393892e-54	 0.3924740	0.380	0.036	 1.196419e-49	9	GSN
MGLL	 2.267993e-53	 0.4134468	0.430	0.061	 5.030634e-49	9	MGLL
AP2S1	 2.502883e-53	 0.5400782	0.638	0.260	 5.551644e-49	9	AP2S1
PGF	 1.333716e-52	 0.2924269	0.267	0.011	 2.958316e-48	9	PGF
SERPING1	 4.210090e-52	 0.4297901	0.439	0.061	 9.338400e-48	9	SERPING1
RPL35	 6.644203e-52	 0.5496396	0.923	0.683	 1.473751e-47	9	RPL35
PCDH18	 8.250775e-52	 0.3363159	0.303	0.021	 1.830104e-47	9	PCDH18
FILIP1L	 1.533750e-51	 0.4054757	0.367	0.042	 3.402010e-47	9	FILIP1L
F3.1	 4.873740e-51	 0.5925114	0.557	0.179	 1.081044e-46	9	F3
SPATS2L	 5.049146e-50	 0.5182342	0.525	0.217	 1.119951e-45	9	SPATS2L
GSTP1	 5.400312e-50	-0.6360705	0.290	0.743	 1.197843e-45	9	GSTP1
ADGRF5	 8.976484e-50	 0.3423145	0.299	0.019	 1.991074e-45	9	ADGRF5
PHKG1.1	 1.254968e-49	-0.8488883	0.213	0.684	 2.783644e-45	9	PHKG1
GGT5	 2.049550e-49	 0.2781868	0.271	0.013	 4.546107e-45	9	GGT5
S100A6.6	 6.949372e-49	-0.9669392	0.222	0.675	 1.541440e-44	9	S100A6
CLEC11A	 1.102227e-48	 0.3558719	0.376	0.047	 2.444849e-44	9	CLEC11A
SEPT4	 1.738443e-48	 0.2944987	0.253	0.012	 3.856041e-44	9	SEPT4
KCNJ8	 3.108178e-48	 0.2720648	0.235	0.009	 6.894249e-44	9	KCNJ8
LAMC1	 4.897303e-48	 0.4256956	0.430	0.066	 1.086271e-43	9	LAMC1
IFITM2	 5.146962e-48	 0.4917575	0.471	0.093	 1.141648e-43	9	IFITM2
SLC29A1	 1.138205e-47	 0.3875490	0.353	0.042	 2.524653e-43	9	SLC29A1
TSPAN15	 2.281557e-47	 0.2584925	0.235	0.008	 5.060721e-43	9	TSPAN15
CCT6P2.2	 2.678996e-47	-0.6369891	0.050	0.500	 5.942281e-43	9	CCT6P2
SRI.2	 2.908267e-47	-0.6561579	0.398	0.783	 6.450827e-43	9	SRI
BCAN.7	 3.521816e-47	-0.8510774	0.036	0.483	 7.811740e-43	9	BCAN
TBX2	 4.704714e-47	 0.3029045	0.303	0.027	 1.043553e-42	9	TBX2
RPS6.2	 6.058030e-47	 0.5330856	0.932	0.694	 1.343732e-42	9	RPS6
TGFB1	 1.213954e-46	 0.3080213	0.294	0.020	 2.692671e-42	9	TGFB1
MEF2C	 2.568271e-46	 0.3630364	0.362	0.045	 5.696682e-42	9	MEF2C
MT1X.8	 3.859633e-46	-1.1136895	0.339	0.744	 8.561051e-42	9	MT1X
USMG5	 8.371339e-45	 0.5612039	0.751	0.415	 1.856847e-40	9	USMG5
TMSB4XP4	 1.325650e-44	 0.5518686	0.756	0.417	 2.940424e-40	9	TMSB4XP4
DBIP1.6	 2.134960e-44	-0.6788755	0.077	0.505	 4.735555e-40	9	DBIP1
SPRY1	 2.288964e-44	 0.4462926	0.471	0.096	 5.077152e-40	9	SPRY1
RPL7A	 4.036517e-44	 0.5062253	0.747	0.425	 8.953399e-40	9	RPL7A
CHCHD2P2.1	 5.543960e-44	-0.5116214	0.032	0.444	 1.229706e-39	9	CHCHD2P2
PLOD1	 6.038156e-44	 0.3306610	0.371	0.050	 1.339323e-39	9	PLOD1
RPL10A	 6.051455e-44	 0.5205558	0.733	0.420	 1.342273e-39	9	RPL10A
ANXA6	 1.419252e-43	 0.3383672	0.348	0.048	 3.148042e-39	9	ANXA6
IGFBP4	 1.555040e-43	 0.3431359	0.348	0.043	 3.449234e-39	9	IGFBP4
ITM2C.4	 3.666501e-43	 0.6288805	0.715	0.333	 8.132667e-39	9	ITM2C
RAMP1.1	 4.491507e-43	-0.6158232	0.077	0.507	 9.962613e-39	9	RAMP1
ANXA1	 5.648597e-43	 0.4040338	0.434	0.075	 1.252915e-38	9	ANXA1
EPB41L1	 1.092255e-42	 0.3015871	0.317	0.036	 2.422731e-38	9	EPB41L1
TPT1.3	 1.369212e-42	 0.5188850	0.995	0.941	 3.037048e-38	9	TPT1
HLA-C.3	 2.400064e-42	-0.8148149	0.674	0.870	 5.323582e-38	9	HLA-C
EVA1B	 2.901731e-42	 0.3375365	0.353	0.048	 6.436329e-38	9	EVA1B
ATP1A2.6	 3.493958e-42	 0.7918320	0.661	0.252	 7.749947e-38	9	ATP1A2
PTPRK	 4.154144e-42	 0.2783832	0.290	0.025	 9.214306e-38	9	PTPRK
RRAS	 5.847240e-42	 0.2989945	0.290	0.026	 1.296976e-37	9	RRAS
S100B.2	 2.166189e-41	-0.6330049	0.054	0.470	 4.804825e-37	9	S100B
RSU1	 2.210508e-41	 0.3230718	0.362	0.050	 4.903127e-37	9	RSU1
EPS8	 6.560200e-41	 0.3103721	0.281	0.032	 1.455118e-36	9	EPS8
LANCL2	 7.031165e-41	-0.5741469	0.050	0.465	 1.559583e-36	9	LANCL2
CYTH3	 2.241351e-40	 0.3134550	0.326	0.044	 4.971541e-36	9	CYTH3
HOPX.3	 1.805064e-39	-0.6293720	0.072	0.477	 4.003813e-35	9	HOPX
DCN.4	 2.811570e-39	 0.6315806	0.805	0.526	 6.236343e-35	9	DCN
TGFB1I1	 4.226700e-39	 0.2794091	0.294	0.031	 9.375243e-35	9	TGFB1I1
PON2.2	 5.226380e-39	-0.6255856	0.195	0.607	 1.159263e-34	9	PON2
TMSB4XP8	 6.335635e-39	 0.5001855	0.679	0.372	 1.405307e-34	9	TMSB4XP8
MT2P1.4	 1.001071e-38	-0.7599754	0.199	0.581	 2.220476e-34	9	MT2P1
MT1XP1.4	 1.561895e-38	-0.5732032	0.036	0.408	 3.464439e-34	9	MT1XP1
MAGED2	 3.041639e-38	 0.4142726	0.498	0.151	 6.746660e-34	9	MAGED2
IFI27	 3.599529e-38	 0.5175233	0.317	0.037	 7.984116e-34	9	IFI27
S100A16	 4.697002e-38	-0.4451598	0.014	0.368	 1.041842e-33	9	S100A16
GATM.2	 1.055399e-37	-0.5627128	0.054	0.450	 2.340981e-33	9	GATM
BAALC.1	 1.435051e-37	-0.5384564	0.086	0.483	 3.183087e-33	9	BAALC
CCDC102B	 1.813805e-37	 0.3901569	0.434	0.111	 4.023200e-33	9	CCDC102B
AC013461.1	 2.184049e-37	 0.3341498	0.299	0.042	 4.844439e-33	9	AC013461.1
VASP	 2.633028e-37	 0.2619485	0.281	0.029	 5.840320e-33	9	VASP
RPS24	 3.495195e-37	 0.4985892	0.796	0.498	 7.752693e-33	9	RPS24
OAF	 4.974877e-37	 0.2732482	0.262	0.026	 1.103478e-32	9	OAF
