	p_val	avg_logFC	pct.1	pct.2	p_val_adj	cluster	gene
RCN1	 5.443505e-09	 0.2524884	0.382	0.158	 1.006994e-04	2	RCN1
CD74.2	 5.478289e-09	-0.5301549	0.855	0.781	 1.013429e-04	2	CD74
ARPC1B.2	 5.560887e-09	-0.3374087	0.164	0.372	 1.028708e-04	2	ARPC1B
PPIB	 7.050305e-09	 0.2808928	0.599	0.342	 1.304236e-04	2	PPIB
GNAI2	 7.243283e-09	-0.3193881	0.237	0.434	 1.339935e-04	2	GNAI2
PPIF.1	 1.014282e-08	-0.2813501	0.026	0.187	 1.876321e-04	2	PPIF
RPS17	 1.132602e-08	-0.3075036	0.612	0.684	 2.095201e-04	2	RPS17
AP1B1	 1.246354e-08	-0.2587466	0.066	0.247	 2.305630e-04	2	AP1B1
RTF1	 1.275529e-08	 0.2575885	0.441	0.207	 2.359600e-04	2	RTF1
MPP1.1	 1.288152e-08	-0.2565082	0.026	0.188	 2.382952e-04	2	MPP1
TPM3	 1.364497e-08	-0.2831321	0.138	0.336	 2.524183e-04	2	TPM3
MT-CO2	 1.467057e-08	 0.3566679	0.704	0.508	 2.713909e-04	2	MT-CO2
PTMA.1	 1.508988e-08	-0.3914187	0.684	0.721	 2.791477e-04	2	PTMA
FTH1P16	 1.820342e-08	 0.3204846	0.625	0.381	 3.367451e-04	2	FTH1P16
NUDT4	 2.191662e-08	 0.2704682	0.421	0.193	 4.054356e-04	2	NUDT4
RPS12.2	 3.036978e-08	-0.3430286	0.921	0.935	 5.618106e-04	2	RPS12
CPVL.1	 3.944545e-08	-0.2527111	0.039	0.208	 7.297014e-04	2	CPVL
DUSP1.2	 4.223344e-08	-0.5243181	0.586	0.668	 7.812764e-04	2	DUSP1
HLA-DRB6.2	 5.187262e-08	-0.4231202	0.289	0.417	 9.595916e-04	2	HLA-DRB6
SLC2A5.1	 5.537499e-08	-0.2533762	0.013	0.154	 1.024382e-03	2	SLC2A5
PIAS2	 5.647677e-08	-0.2674191	0.092	0.275	 1.044764e-03	2	PIAS2
HLA-DRB1.2	 5.853327e-08	-0.5075151	0.612	0.634	 1.082807e-03	2	HLA-DRB1
ATP6V0B.2	 6.831440e-08	-0.2987223	0.158	0.360	 1.263748e-03	2	ATP6V0B
TSC22D3.1	 7.030262e-08	-0.2980592	0.086	0.281	 1.300528e-03	2	TSC22D3
S100A11.1	 7.208927e-08	-0.3086308	0.243	0.401	 1.333579e-03	2	S100A11
CCL4.1	 7.638325e-08	-0.4022085	0.007	0.132	 1.413014e-03	2	CCL4
CTNNB1.1	 9.361433e-08	-0.3296923	0.362	0.487	 1.731772e-03	2	CTNNB1
ANXA5	 9.767480e-08	-0.3048888	0.230	0.420	 1.806886e-03	2	ANXA5
FCGRT.2	 1.165026e-07	-0.3314245	0.184	0.362	 2.155182e-03	2	FCGRT
DNAJB1.1	 1.448279e-07	-0.3903591	0.579	0.471	 2.679170e-03	2	DNAJB1
NPC2.2	 1.506214e-07	-0.3930004	0.296	0.476	 2.786345e-03	2	NPC2
UPP1.1	 1.532354e-07	-0.2841858	0.086	0.273	 2.834703e-03	2	UPP1
RPS11.1	 1.754519e-07	-0.2714153	0.842	0.869	 3.245685e-03	2	RPS11
PNRC1	 1.761565e-07	 0.2689444	0.467	0.252	 3.258720e-03	2	PNRC1
OAZ1	 1.782441e-07	-0.2641091	0.743	0.773	 3.297338e-03	2	OAZ1
ARHGDIA	 1.955963e-07	-0.2501735	0.118	0.307	 3.618337e-03	2	ARHGDIA
JUN.1	 1.976111e-07	 0.3123371	0.664	0.426	 3.655608e-03	2	JUN
RGS16	 2.088857e-07	 0.2926513	0.250	0.096	 3.864176e-03	2	RGS16
MARCO.2	 2.123238e-07	-0.2941148	0.007	0.127	 3.927778e-03	2	MARCO
FOSB	 2.306451e-07	 0.3538624	0.599	0.386	 4.266704e-03	2	FOSB
GSN	 2.562235e-07	-0.2646000	0.072	0.242	 4.739878e-03	2	GSN
INSIG1.2	 2.662271e-07	-0.2958092	0.053	0.208	 4.924936e-03	2	INSIG1
HERPUD1.1	 2.885510e-07	-0.3071262	0.105	0.289	 5.337906e-03	2	HERPUD1
HSPA5.1	 3.012634e-07	-0.4777465	0.257	0.420	 5.573071e-03	2	HSPA5
SNHG5.1	 3.536751e-07	-0.2883021	0.118	0.289	 6.542636e-03	2	SNHG5
RPL38	 3.594588e-07	-0.2690300	0.796	0.819	 6.649629e-03	2	RPL38
HNRNPA2B1.1	 3.797663e-07	-0.2983307	0.842	0.868	 7.025297e-03	2	HNRNPA2B1
JUNB	 5.049614e-07	 0.2935884	0.658	0.429	 9.341280e-03	2	JUNB
CAPG.2	 5.972536e-07	-0.2684595	0.145	0.294	 1.104859e-02	2	CAPG
HNRNPH1	 6.485214e-07	-0.3138932	0.289	0.480	 1.199700e-02	2	HNRNPH1
PFDN5.1	 1.057317e-06	-0.2996263	0.454	0.602	 1.955930e-02	2	PFDN5
TSPO.2	 1.413546e-06	-0.2963236	0.184	0.370	 2.614918e-02	2	TSPO
ARPC3	 1.625426e-06	-0.2557627	0.197	0.363	 3.006875e-02	2	ARPC3
HNRNPA1	 2.628999e-06	-0.2956780	0.368	0.501	 4.863386e-02	2	HNRNPA1
ANXA1.1	 3.403016e-06	-0.3718420	0.329	0.413	 6.295239e-02	2	ANXA1
EEF1A1	 4.735627e-06	-0.2647847	0.993	0.995	 8.760437e-02	2	EEF1A1
EEF1D	 4.843283e-06	-0.2627336	0.316	0.454	 8.959590e-02	2	EEF1D
ASAH1.2	 4.975788e-06	-0.2682631	0.158	0.320	 9.204710e-02	2	ASAH1
RPS3A.1	 5.310518e-06	-0.2512609	0.579	0.658	 9.823928e-02	2	RPS3A
DDIT4.1	 5.609367e-06	-0.2646000	0.079	0.206	 1.037677e-01	2	DDIT4
NR4A1.1	 6.415724e-06	-0.3288204	0.118	0.286	 1.186845e-01	2	NR4A1
GPNMB.2	 6.990586e-06	-0.3544723	0.125	0.242	 1.293189e-01	2	GPNMB
CD81	 7.467495e-06	-0.2909589	0.421	0.526	 1.381412e-01	2	CD81
LAMP1.1	 8.185576e-06	-0.2531474	0.184	0.343	 1.514250e-01	2	LAMP1
SERPINE1.1	 1.320046e-05	 0.3303932	0.237	0.097	 2.441953e-01	2	SERPINE1
KLF2.1	 1.423629e-05	-0.2708269	0.099	0.209	 2.633571e-01	2	KLF2
HSPA1B.1	 1.425402e-05	-0.5984282	0.711	0.610	 2.636850e-01	2	HSPA1B
IER5.1	 2.098031e-05	-0.3686570	0.138	0.242	 3.881147e-01	2	IER5
TUBA1B.2	 2.343300e-05	-0.2512463	0.414	0.417	 4.334871e-01	2	TUBA1B
RPL10.1	 2.508995e-05	-0.2969467	0.796	0.845	 4.641390e-01	2	RPL10
HSP90AA1.1	 3.223152e-05	-0.2856769	0.875	0.803	 5.962508e-01	2	HSP90AA1
BCYRN1.2	 3.346364e-05	 0.3756509	0.362	0.192	 6.190439e-01	2	BCYRN1
RPL13.1	 1.293334e-04	-0.2653219	0.928	0.922	 1.000000e+00	2	RPL13
TUBB	 1.641353e-04	-0.2530554	0.250	0.309	 1.000000e+00	2	TUBB
HSPD1.1	 1.904802e-04	-0.2575759	0.184	0.271	 1.000000e+00	2	HSPD1
HSPA6.1	 2.820115e-04	-0.4745837	0.039	0.138	 1.000000e+00	2	HSPA6
AP000769.1	 4.886426e-04	 0.2525154	0.309	0.183	 1.000000e+00	2	AP000769.1
HSPA1A.1	 6.263683e-04	-0.6586621	0.724	0.690	 1.000000e+00	2	HSPA1A
NDRG1	 9.878278e-04	-0.2521597	0.125	0.200	 1.000000e+00	2	NDRG1
VEGFA	 1.039961e-03	-0.2694706	0.276	0.371	 1.000000e+00	2	VEGFA
HSPA1A.2	7.904238e-129	 1.9611580	0.992	0.659	1.462205e-124	3	HSPA1A
HSPA1B.2	1.868796e-126	 1.9717858	0.985	0.579	3.457086e-122	3	HSPA1B
DNAJB1.2	 7.311127e-79	 1.4928979	0.947	0.430	 1.352485e-74	3	DNAJB1
IER5.2	 1.330184e-78	 1.3194038	0.773	0.166	 2.460708e-74	3	IER5
HSPA6.2	 3.065530e-65	 1.6058887	0.667	0.063	 5.670924e-61	3	HSPA6
HSPH1.2	 3.143009e-59	 1.1685098	0.818	0.243	 5.814252e-55	3	HSPH1
DUSP1.3	 3.857411e-55	 1.1358536	0.932	0.626	 7.135825e-51	3	DUSP1
HSP90AA1.2	 8.899805e-48	 0.9827434	0.970	0.794	 1.646375e-43	3	HSP90AA1
RHOB.2	 2.059872e-47	 1.0419959	0.765	0.345	 3.810557e-43	3	RHOB
C1QB.3	 1.963975e-45	 1.1399952	0.977	0.484	 3.633157e-41	3	C1QB
HSPB1.2	 1.150554e-42	 1.0647406	0.811	0.448	 2.128409e-38	3	HSPB1
C1QA.3	 4.009205e-39	 0.8673569	0.917	0.350	 7.416629e-35	3	C1QA
HSPA7	 5.007066e-37	 0.7550203	0.424	0.028	 9.262571e-33	3	HSPA7
CCL3.3	 2.274569e-35	 1.1557414	0.606	0.131	 4.207725e-31	3	CCL3
LAPTM5.3	 1.063226e-33	 0.6237592	0.955	0.453	 1.966862e-29	3	LAPTM5
HSPD1.2	 1.726766e-33	 0.7957907	0.598	0.221	 3.194344e-29	3	HSPD1
PPP1R15A	 1.255349e-30	 0.7548322	0.697	0.304	 2.322270e-26	3	PPP1R15A
RGS1.2	 3.301777e-29	 0.8760153	0.780	0.296	 6.107957e-25	3	RGS1
KLF2.2	 5.439940e-29	 0.7026690	0.583	0.151	 1.006334e-24	3	KLF2
SLCO2B1.3	 2.797585e-28	 0.6868404	0.576	0.154	 5.175252e-24	3	SLCO2B1
C1QC.3	 3.609931e-26	 0.6000538	0.758	0.277	 6.678011e-22	3	C1QC
GADD45B.2	 4.040528e-26	 0.8055862	0.833	0.504	 7.474572e-22	3	GADD45B
FTL.3	 5.366648e-26	 0.6924932	1.000	0.977	 9.927762e-22	3	FTL
PLTP.3	 2.047772e-25	 0.8047908	0.780	0.344	 3.788173e-21	3	PLTP
STAB1.3	 5.309398e-25	 0.5428134	0.811	0.338	 9.821855e-21	3	STAB1
RGS2.1	 5.467528e-25	 0.8204171	0.689	0.320	 1.011438e-20	3	RGS2
FCGR3A.3	 6.612170e-25	 0.5753140	0.629	0.198	 1.223185e-20	3	FCGR3A
CCL3L3.2	 7.240853e-25	 0.7373782	0.409	0.071	 1.339485e-20	3	CCL3L3
CSF1R.3	 1.512425e-24	 0.5037184	0.606	0.173	 2.797836e-20	3	CSF1R
TYROBP.3	 2.010559e-24	 0.5236025	0.826	0.362	 3.719332e-20	3	TYROBP
SRGN.3	 2.735822e-24	 0.4745251	0.977	0.595	 5.060997e-20	3	SRGN
FCGBP.3	 1.240621e-23	 1.1054396	0.568	0.169	 2.295026e-19	3	FCGBP
CD163.3	 1.322121e-23	 0.6732129	0.795	0.358	 2.445792e-19	3	CD163
PTN.3	 3.016613e-23	-0.8261855	0.030	0.410	 5.580433e-19	3	PTN
CLU.3	 1.485340e-22	-1.7929336	0.606	0.756	 2.747731e-18	3	CLU
GPX1.3	 1.580669e-22	 0.5392190	0.955	0.654	 2.924080e-18	3	GPX1
CD74.3	 1.636362e-22	 0.6267114	0.962	0.770	 3.027106e-18	3	CD74
UBC	 3.560825e-22	 0.6171339	0.992	0.934	 6.587169e-18	3	UBC
TREM2.1	 1.820567e-21	 0.4302380	0.485	0.113	 3.367867e-17	3	TREM2
PSAP.3	 1.942637e-21	 0.5789015	0.947	0.747	 3.593684e-17	3	PSAP
HLA-DRA.3	 2.115772e-21	 0.4708013	0.992	0.732	 3.913966e-17	3	HLA-DRA
BAG3	 2.482010e-21	 0.5810960	0.356	0.099	 4.591470e-17	3	BAG3
GAP43.3	 9.872326e-21	-0.8140113	0.015	0.359	 1.826282e-16	3	GAP43
NR4A1.2	 1.112108e-20	 0.6633557	0.598	0.227	 2.057289e-16	3	NR4A1
SLC11A1.3	 8.926876e-20	 0.4282492	0.689	0.275	 1.651383e-15	3	SLC11A1
DDIT4.2	 1.269856e-19	 0.5975965	0.492	0.156	 2.349107e-15	3	DDIT4
APOC1.3	 1.594132e-19	 0.6991464	0.644	0.246	 2.948985e-15	3	APOC1
HMOX1.2	 2.361566e-19	 0.6317580	0.682	0.289	 4.368661e-15	3	HMOX1
SPP1.2	 3.663583e-19	 0.9433645	0.886	0.715	 6.777263e-15	3	SPP1
MT3.2	 7.541881e-19	-1.1436165	0.220	0.553	 1.395173e-14	3	MT3
CTSD.3	 1.163399e-18	 0.5174506	0.939	0.632	 2.152172e-14	3	CTSD
SPARC.3	 2.218059e-18	-0.8921522	0.129	0.454	 4.103187e-14	3	SPARC
NGFRAP1.3	 3.410719e-18	-0.4708398	0.023	0.340	 6.309490e-14	3	NGFRAP1
CPE.3	 3.856957e-18	-0.8210878	0.106	0.446	 7.134985e-14	3	CPE
JUN.2	 5.061551e-18	 0.6275806	0.773	0.417	 9.363363e-14	3	JUN
HAMP	 7.911623e-18	 0.4966817	0.303	0.043	 1.463571e-13	3	HAMP
FCER1G.3	 9.839874e-18	 0.4018575	0.750	0.357	 1.820278e-13	3	FCER1G
VIM.2	 1.310829e-17	-0.6865704	0.811	0.934	 2.424902e-13	3	VIM
CTSB.3	 1.575264e-17	 0.4971931	0.962	0.768	 2.914080e-13	3	CTSB
SOD2.3	 1.739192e-17	-1.0831404	0.803	0.837	 3.217332e-13	3	SOD2
CTSZ.3	 7.295847e-17	 0.4166446	0.644	0.267	 1.349659e-12	3	CTSZ
SPARCL1.3	 9.834873e-17	-0.9812234	0.174	0.472	 1.819353e-12	3	SPARCL1
CYBA.3	 1.016571e-16	 0.4423996	0.765	0.377	 1.880555e-12	3	CYBA
MAP1B.3	 2.470271e-16	-0.6587805	0.053	0.366	 4.569754e-12	3	MAP1B
S100A6.3	 7.669624e-16	-0.8331530	0.591	0.810	 1.418804e-11	3	S100A6
S100A9.3	 1.193569e-15	 0.4590990	0.598	0.240	 2.207984e-11	3	S100A9
CHI3L1.3	 1.438196e-15	-1.5859483	0.492	0.657	 2.660519e-11	3	CHI3L1
CCL4.2	 1.461283e-15	 0.8126706	0.348	0.089	 2.703227e-11	3	CCL4
GPM6B.2	 1.463528e-15	-0.4308522	0.023	0.308	 2.707380e-11	3	GPM6B
ZFAND2A	 1.675212e-15	 0.4497648	0.333	0.091	 3.098975e-11	3	ZFAND2A
ARHGAP4	 2.198423e-15	 0.3075692	0.417	0.112	 4.066862e-11	3	ARHGAP4
C1R.3	 2.429909e-15	-0.6539350	0.076	0.367	 4.495089e-11	3	C1R
DNAJA4	 2.597286e-15	 0.3668568	0.288	0.054	 4.804720e-11	3	DNAJA4
MS4A6A	 4.095195e-15	 0.3425320	0.424	0.119	 7.575702e-11	3	MS4A6A
CYR61.3	 4.616957e-15	-0.7962852	0.053	0.335	 8.540909e-11	3	CYR61
ACTG1.3	 4.982085e-15	-0.6928071	0.826	0.903	 9.216360e-11	3	ACTG1
HLA-DRB1.3	 5.016198e-15	 0.3325774	0.917	0.598	 9.279466e-11	3	HLA-DRB1
CNN3.3	 5.223112e-15	-0.5622242	0.083	0.376	 9.662234e-11	3	CNN3
HLA-DMB.3	 8.333053e-15	 0.3966184	0.561	0.215	 1.541532e-10	3	HLA-DMB
EFEMP1.3	 1.308601e-14	-0.7400308	0.106	0.378	 2.420780e-10	3	EFEMP1
NAPSB	 1.484187e-14	 0.2959578	0.379	0.097	 2.745597e-10	3	NAPSB
MT2P1.3	 1.687362e-14	-1.1275517	0.136	0.420	 3.121450e-10	3	MT2P1
ITGB2.3	 1.693253e-14	 0.3577489	0.561	0.226	 3.132348e-10	3	ITGB2
DNAJA1	 2.649758e-14	 0.4682851	0.568	0.296	 4.901787e-10	3	DNAJA1
CLK1	 3.880621e-14	 0.3917104	0.455	0.174	 7.178762e-10	3	CLK1
CRYAB.3	 4.816906e-14	-0.9865044	0.144	0.432	 8.910795e-10	3	CRYAB
ALOX5AP.2	 9.528766e-14	 0.4412899	0.621	0.279	 1.762726e-09	3	ALOX5AP
PTPRZ1.2	 1.198138e-13	-0.5687332	0.061	0.340	 2.216436e-09	3	PTPRZ1
CORO1A	 1.449098e-13	 0.3102815	0.394	0.113	 2.680687e-09	3	CORO1A
INPP5D.2	 1.527310e-13	 0.3751308	0.432	0.140	 2.825371e-09	3	INPP5D
TYMP.3	 1.756053e-13	 0.3849854	0.705	0.359	 3.248523e-09	3	TYMP
VSIG4.3	 2.032668e-13	 0.3830181	0.508	0.195	 3.760233e-09	3	VSIG4
MT1XP1.3	 2.600531e-13	-0.9900235	0.121	0.388	 4.810722e-09	3	MT1XP1
SYNGR2.3	 3.101968e-13	 0.3914862	0.538	0.221	 5.738331e-09	3	SYNGR2
SERPINA1.3	 3.522053e-13	 0.3648355	0.530	0.213	 6.515445e-09	3	SERPINA1
RNASET2.2	 3.611311e-13	 0.3585023	0.591	0.260	 6.680564e-09	3	RNASET2
MT1X.3	 3.810676e-13	-1.1629575	0.470	0.605	 7.049369e-09	3	MT1X
ZFP36.2	 3.829525e-13	 0.4683331	0.758	0.485	 7.084238e-09	3	ZFP36
IGFBP2.2	 3.996324e-13	-0.6830840	0.030	0.280	 7.392800e-09	3	IGFBP2
KLF6	 5.245205e-13	 0.4927635	0.659	0.449	 9.703105e-09	3	KLF6
DBI.2	 7.546192e-13	-0.5683273	0.159	0.459	 1.395970e-08	3	DBI
C5AR1.3	 9.011527e-13	 0.3264344	0.614	0.291	 1.667042e-08	3	C5AR1
CYBB.3	 9.482648e-13	 0.3517407	0.455	0.159	 1.754195e-08	3	CYBB
PLAUR.3	 1.106552e-12	 0.2882368	0.591	0.273	 2.047010e-08	3	PLAUR
CD44.1	 1.955417e-12	-0.5139018	0.273	0.573	 3.617327e-08	3	CD44
PMP2.2	 2.068137e-12	-0.4665038	0.023	0.254	 3.825846e-08	3	PMP2
MIF.3	 2.285175e-12	-0.4685281	0.152	0.453	 4.227346e-08	3	MIF
OCIAD2.3	 2.751214e-12	-0.4753977	0.061	0.315	 5.089470e-08	3	OCIAD2
IGFBP7.2	 2.985824e-12	-0.4756955	0.015	0.243	 5.523476e-08	3	IGFBP7
NPC2.3	 3.713317e-12	 0.3737334	0.742	0.421	 6.869266e-08	3	NPC2
TNFRSF1B.3	 3.827391e-12	 0.3027011	0.576	0.263	 7.080290e-08	3	TNFRSF1B
C10orf54	 4.056721e-12	 0.3043364	0.348	0.110	 7.504528e-08	3	C10orf54
HLA-DPA1.3	 4.884527e-12	 0.3668720	0.773	0.450	 9.035886e-08	3	HLA-DPA1
COTL1.3	 4.934068e-12	 0.3555368	0.644	0.322	 9.127532e-08	3	COTL1
LGALS3.1	 5.150817e-12	-0.3996569	0.053	0.316	 9.528496e-08	3	LGALS3
SLC2A5.2	 5.198471e-12	 0.3831814	0.364	0.111	 9.616652e-08	3	SLC2A5
MT1G.3	 5.433194e-12	-0.9196249	0.098	0.360	 1.005086e-07	3	MT1G
APP.3	 5.860420e-12	-0.4256778	0.114	0.399	 1.084119e-07	3	APP
FLNA.1	 7.939712e-12	-0.4206993	0.106	0.385	 1.468767e-07	3	FLNA
MSR1.3	 9.898447e-12	 0.3793413	0.500	0.205	 1.831114e-07	3	MSR1
CALD1.2	 9.943702e-12	-0.3164472	0.008	0.213	 1.839485e-07	3	CALD1
TNC.3	 9.983741e-12	-0.4823658	0.038	0.270	 1.846892e-07	3	TNC
GPM6A.2	 1.010705e-11	-0.3423179	0.023	0.244	 1.869703e-07	3	GPM6A
TUBA1A.2	 1.048417e-11	-0.7607425	0.167	0.441	 1.939466e-07	3	TUBA1A
COL6A1.2	 1.237810e-11	-0.4142584	0.038	0.278	 2.289825e-07	3	COL6A1
FCGRT.3	 1.290896e-11	 0.3765051	0.614	0.308	 2.388029e-07	3	FCGRT
OSM	 1.396389e-11	 0.3141003	0.295	0.072	 2.583181e-07	3	OSM
IER3.3	 1.619449e-11	 0.5294870	0.530	0.235	 2.995819e-07	3	IER3
CHI3L2.3	 1.699292e-11	-1.2317161	0.242	0.447	 3.143519e-07	3	CHI3L2
TUBB2B.2	 2.261763e-11	-0.4526396	0.023	0.247	 4.184036e-07	3	TUBB2B
FOS	 2.519045e-11	 0.5172331	0.886	0.718	 4.659981e-07	3	FOS
MXD1	 2.609611e-11	 0.3483723	0.311	0.121	 4.827519e-07	3	MXD1
NRCAM.3	 2.656506e-11	-0.3811558	0.045	0.283	 4.914270e-07	3	NRCAM
KCTD12	 4.044152e-11	 0.3264162	0.439	0.170	 7.481277e-07	3	KCTD12
HSPA8	 4.487850e-11	 0.4421143	0.735	0.593	 8.302074e-07	3	HSPA8
SH3TC1	 4.522700e-11	 0.2933937	0.265	0.066	 8.366543e-07	3	SH3TC1
ITM2C.3	 4.817962e-11	-0.4400354	0.083	0.335	 8.912747e-07	3	ITM2C
C1S.3	 5.400114e-11	-0.4495995	0.076	0.303	 9.989670e-07	3	C1S
SPOCD1.3	 5.474584e-11	-0.2838922	0.008	0.200	 1.012743e-06	3	SPOCD1
CHL1.3	 5.545367e-11	-0.3780236	0.053	0.291	 1.025837e-06	3	CHL1
S100A8.2	 6.628367e-11	 0.3018045	0.455	0.182	 1.226182e-06	3	S100A8
PFKFB3	 7.175675e-11	 0.3921246	0.424	0.236	 1.327428e-06	3	PFKFB3
MT-TV	 7.427366e-11	 0.4011758	0.417	0.159	 1.373988e-06	3	MT-TV
MAFB.3	 7.894074e-11	 0.4628725	0.530	0.251	 1.460325e-06	3	MAFB
CCL4L2	 9.317701e-11	 0.3852252	0.242	0.055	 1.723681e-06	3	CCL4L2
OTUD1	 1.037129e-10	 0.3253979	0.265	0.088	 1.918585e-06	3	OTUD1
ID4.3	 1.061877e-10	-0.3044621	0.008	0.198	 1.964366e-06	3	ID4
AIF1.3	 1.187034e-10	 0.3645263	0.485	0.213	 2.195894e-06	3	AIF1
FAM49B	 1.216041e-10	 0.2899877	0.386	0.136	 2.249554e-06	3	FAM49B
GJA1.2	 1.219916e-10	-0.3477702	0.023	0.231	 2.256723e-06	3	GJA1
ID2	 1.236918e-10	 0.3854119	0.492	0.210	 2.288174e-06	3	ID2
NR4A2.3	 1.268887e-10	 0.3360203	0.417	0.155	 2.347315e-06	3	NR4A2
FABP5.1	 1.394836e-10	-0.7251746	0.189	0.446	 2.580306e-06	3	FABP5
HSP90AB1.1	 1.498096e-10	 0.4477998	0.758	0.589	 2.771328e-06	3	HSP90AB1
GPC1.2	 1.921139e-10	-0.2921602	0.015	0.209	 3.553915e-06	3	GPC1
SAA3P.3	 1.936411e-10	-1.2693745	0.015	0.204	 3.582166e-06	3	SAA3P
SLC16A3.3	 1.943315e-10	 0.3499327	0.652	0.351	 3.594938e-06	3	SLC16A3
TMEM158.2	 2.006785e-10	-0.4639927	0.045	0.272	 3.712352e-06	3	TMEM158
FCGR2A.3	 2.368401e-10	 0.3253419	0.462	0.190	 4.381306e-06	3	FCGR2A
CLIC4.3	 2.740274e-10	-0.3582408	0.068	0.301	 5.069233e-06	3	CLIC4
GLUL	 2.963857e-10	 0.4019577	0.871	0.726	 5.482838e-06	3	GLUL
IL10RA	 3.073543e-10	 0.2933306	0.348	0.116	 5.685746e-06	3	IL10RA
SCIN	 3.160960e-10	 0.2991761	0.303	0.085	 5.847461e-06	3	SCIN
MGST1.3	 3.463721e-10	-0.3834350	0.045	0.263	 6.407538e-06	3	MGST1
GFAP.3	 3.587705e-10	-1.0637137	0.189	0.393	 6.636895e-06	3	GFAP
EMP1.1	 3.761750e-10	-0.3263810	0.023	0.226	 6.958861e-06	3	EMP1
EGFR.2	 3.788486e-10	-0.5888713	0.076	0.308	 7.008320e-06	3	EGFR
DPYSL3.1	 3.812755e-10	-0.2543197	0.015	0.207	 7.053216e-06	3	DPYSL3
SLC39A14.3	 4.563624e-10	-0.3747260	0.023	0.221	 8.442248e-06	3	SLC39A14
C11orf96.3	 4.881019e-10	-0.5480560	0.045	0.262	 9.029397e-06	3	C11orf96
CD93	 7.179239e-10	 0.2501814	0.333	0.106	 1.328087e-05	3	CD93
HLA-DPB1.3	 7.405107e-10	 0.3759596	0.689	0.395	 1.369871e-05	3	HLA-DPB1
TSC22D4.1	 8.043076e-10	-0.3008807	0.023	0.218	 1.487889e-05	3	TSC22D4
C1orf61.2	 8.547916e-10	-0.4907288	0.045	0.257	 1.581279e-05	3	C1orf61
S100A10.2	 9.203833e-10	-0.5472544	0.303	0.538	 1.702617e-05	3	S100A10
APOE.3	 9.962832e-10	 0.4587968	0.826	0.607	 1.843024e-05	3	APOE
FYB	 1.037657e-09	 0.3017189	0.348	0.120	 1.919561e-05	3	FYB
PDPN.2	 1.066860e-09	-0.3433380	0.061	0.276	 1.973585e-05	3	PDPN
HLA-DRB6.3	 1.114412e-09	 0.2521362	0.659	0.372	 2.061551e-05	3	HLA-DRB6
PTMS.3	 1.203799e-09	-0.3279377	0.091	0.334	 2.226907e-05	3	PTMS
BAALC.1	 1.237546e-09	-0.2650869	0.015	0.200	 2.289336e-05	3	BAALC
NOVA1.2	 1.524248e-09	-0.2724227	0.015	0.197	 2.819706e-05	3	NOVA1
CXCL14.3	 1.665237e-09	-0.4612940	0.030	0.217	 3.080521e-05	3	CXCL14
MS4A4A.2	 1.925412e-09	 0.3146096	0.379	0.146	 3.561820e-05	3	MS4A4A
ZFAND5	 2.276230e-09	 0.3138730	0.455	0.213	 4.210797e-05	3	ZFAND5
CD81.1	 2.742721e-09	 0.3657574	0.689	0.492	 5.073759e-05	3	CD81
CCL2.3	 2.989374e-09	-0.6036985	0.098	0.316	 5.530043e-05	3	CCL2
TXNIP.1	 3.079133e-09	 0.3295872	0.379	0.148	 5.696088e-05	3	TXNIP
ACTN1.3	 4.020784e-09	-0.3815741	0.121	0.329	 7.438049e-05	3	ACTN1
SCARA3.3	 5.330253e-09	-0.2516096	0.023	0.206	 9.860435e-05	3	SCARA3
GAPDH.2	 5.799775e-09	-0.3654883	0.886	0.962	 1.072900e-04	3	GAPDH
CTSS.3	 6.268345e-09	 0.3167858	0.424	0.188	 1.159581e-04	3	CTSS
DCN.2	 9.362822e-09	-0.3745827	0.000	0.130	 1.732028e-04	3	DCN
ANXA2.1	 9.535206e-09	-0.3527057	0.235	0.505	 1.763918e-04	3	ANXA2
YWHAH	 1.060775e-08	 0.3355279	0.470	0.235	 1.962329e-04	3	YWHAH
CSRP2.2	 1.329747e-08	-0.2758652	0.038	0.224	 2.459898e-04	3	CSRP2
RPS18.1	 1.378190e-08	-0.3972829	0.606	0.811	 2.549513e-04	3	RPS18
MT2A.3	 1.420200e-08	-1.1787504	0.932	0.951	 2.627229e-04	3	MT2A
SERPING1.3	 1.696388e-08	-0.4327343	0.098	0.312	 3.138148e-04	3	SERPING1
IFRD1	 2.160610e-08	 0.2770632	0.311	0.161	 3.996913e-04	3	IFRD1
AEBP1.3	 2.218457e-08	-0.3969755	0.076	0.284	 4.103923e-04	3	AEBP1
WTAP.2	 2.659974e-08	-0.4099779	0.189	0.413	 4.920687e-04	3	WTAP
GADD45A.3	 3.323590e-08	-0.3004625	0.045	0.220	 6.148309e-04	3	GADD45A
SCRG1.3	 3.400403e-08	-0.3137335	0.045	0.227	 6.290406e-04	3	SCRG1
HSPE1.1	 3.586861e-08	 0.3179556	0.515	0.283	 6.635333e-04	3	HSPE1
EID1.1	 3.869220e-08	-0.2585783	0.061	0.263	 7.157669e-04	3	EID1
UBL5.1	 3.962886e-08	-0.3321901	0.288	0.485	 7.330943e-04	3	UBL5
MYL6.1	 4.116082e-08	-0.3493281	0.803	0.919	 7.614340e-04	3	MYL6
TSC22D3.2	 4.156401e-08	 0.3745815	0.462	0.234	 7.688927e-04	3	TSC22D3
